,Match_URL,Map_Name,Map_ID,Duration,Team_1,URL_1,Score_1,Attacking_Score_1,Defending_Score_1,Team_2,URL_2,Score_2,Attacking_Score_2,Defending_Score_2
137,/214674/gentle-mates-vs-wylde-challengers-league-france-revolution-split-2-sf,Fracture,131210,47:01,Gentle Mates,/team/12694/gentle-mates,13,9,4,WYLDE,/team/8128/wylde,4,1,3
138,/214674/gentle-mates-vs-wylde-challengers-league-france-revolution-split-2-sf,Lotus,131211,45:23,Gentle Mates,/team/12694/gentle-mates,13,6,7,WYLDE,/team/8128/wylde,7,1,6
139,/214674/gentle-mates-vs-wylde-challengers-league-france-revolution-split-2-sf,Haven,131212,45:20,Gentle Mates,/team/12694/gentle-mates,13,6,7,WYLDE,/team/8128/wylde,9,3,6
140,/217613/anonymo-esports-vs-diamant-esports-challengers-league-east-surge-split-2-ubsf,Bind,131651,55:03,Anonymo Esports,/team/5441/anonymo-esports,10,7,3,Diamant Esports,/team/8049/diamant-esports,13,8,5
141,/217613/anonymo-esports-vs-diamant-esports-challengers-league-east-surge-split-2-ubsf,Lotus,131652,42:00,Anonymo Esports,/team/5441/anonymo-esports,7,4,3,Diamant Esports,/team/8049/diamant-esports,13,5,8
142,/211912/orangutan-vs-aster-army-challengers-league-south-asia-split-2-ubf,Ascent,130796,1:01:16,Orangutan,/team/8904/orangutan,13,5,8,Aster Army,/team/12254/aster-army,8,4,4
143,/211912/orangutan-vs-aster-army-challengers-league-south-asia-split-2-ubf,Pearl,130797,58:48,Orangutan,/team/8904/orangutan,13,5,8,Aster Army,/team/12254/aster-army,9,4,5
144,/219739/bonkers-vs-nerdpunt-challengers-league-oceania-split-2-regional-playoffs-uf,Bind,131866,48:18,Bonkers,/team/7313/bonkers,9,4,5,NerdPunt,/team/12373/nerdpunt,13,7,6
145,/219739/bonkers-vs-nerdpunt-challengers-league-oceania-split-2-regional-playoffs-uf,Ascent,131867,47:20,Bonkers,/team/7313/bonkers,8,4,4,NerdPunt,/team/12373/nerdpunt,13,5,8
146,/219743/xyz-vs-koopa-troopas-challengers-league-oceania-split-2-regional-playoffs-lr2,Lotus,131880,58:35,xyz,/team/10298/xyz,14,5,7,Koopa Troopas,/team/9727/koopa-troopas,12,5,7
147,/219743/xyz-vs-koopa-troopas-challengers-league-oceania-split-2-regional-playoffs-lr2,Haven,131881,49:42,xyz,/team/10298/xyz,13,8,5,Koopa Troopas,/team/9727/koopa-troopas,8,7,1
148,/222203/ge-fighting-vs-velocity-gaming-challengers-league-south-asia-split-2-showmatch,Haven,133652,44:39,GE Fighting,/team/13162/ge-fighting,13,7,6,Velocity Gaming,/team/799/velocity-gaming,10,5,5
149,/222203/ge-fighting-vs-velocity-gaming-challengers-league-south-asia-split-2-showmatch,Bind,133693,32:32,GE Fighting,/team/13162/ge-fighting,13,8,5,Velocity Gaming,/team/799/velocity-gaming,5,1,4
150,/212535/oxygen-esports-vs-faze-clan-challengers-league-north-america-lr2,Split,130865,48:58,Oxygen Esports,/team/10725/oxygen-esports,13,6,7,FaZe Clan,/team/337/faze-clan,9,5,4
151,/212535/oxygen-esports-vs-faze-clan-challengers-league-north-america-lr2,Haven,130866,48:34,Oxygen Esports,/team/10725/oxygen-esports,13,8,5,FaZe Clan,/team/337/faze-clan,8,4,4
152,/212534/the-guard-vs-g2-esports-challengers-league-north-america-lr2,Ascent,130862,40:49,The Guard,/team/6675/the-guard,13,3,10,G2 Esports,/team/11058/g2-esports,8,2,6
153,/212534/the-guard-vs-g2-esports-challengers-league-north-america-lr2,Bind,130863,44:13,The Guard,/team/6675/the-guard,13,6,7,G2 Esports,/team/11058/g2-esports,8,2,6
154,/220992/nasr-esports-vs-triple-esports-club-challengers-league-mena-resilience-lan-finals-lr1,Lotus,133000,1:12:57,NASR Esports,/team/1470/nasr-esports,15,6,6,Triple Esports Club,/team/10634/triple-esports-club,13,6,6
155,/220992/nasr-esports-vs-triple-esports-club-challengers-league-mena-resilience-lan-finals-lr1,Ascent,133001,51:58,NASR Esports,/team/1470/nasr-esports,13,8,5,Triple Esports Club,/team/10634/triple-esports-club,10,6,4
156,/214673/joblife-vs-zerance-challengers-league-france-revolution-split-2-qf,Split,131206,43:36,Joblife,/team/11232/joblife,7,6,1,Zerance,/team/9559/zerance,13,7,6
157,/214673/joblife-vs-zerance-challengers-league-france-revolution-split-2-qf,Pearl,131207,33:14,Joblife,/team/11232/joblife,13,5,8,Zerance,/team/9559/zerance,4,4,0
158,/214673/joblife-vs-zerance-challengers-league-france-revolution-split-2-qf,Fracture,131208,46:37,Joblife,/team/11232/joblife,9,5,4,Zerance,/team/9559/zerance,13,8,5
159,/220993/team-falcons-vs-team-raad-challengers-league-mena-resilience-lan-finals-uf,Haven,133003,53:28,Team Falcons,/team/7969/team-falcons,10,7,3,Team RA'AD,/team/1471/team-raad,13,9,4
160,/220993/team-falcons-vs-team-raad-challengers-league-mena-resilience-lan-finals-uf,Pearl,133004,51:53,Team Falcons,/team/7969/team-falcons,13,7,6,Team RA'AD,/team/1471/team-raad,7,2,5
161,/220993/team-falcons-vs-team-raad-challengers-league-mena-resilience-lan-finals-uf,Ascent,133005,55:11,Team Falcons,/team/7969/team-falcons,13,5,8,Team RA'AD,/team/1471/team-raad,10,3,7
162,/214672/wylde-vs-valiant-challengers-league-france-revolution-split-2-qf,Pearl,131203,1:09:56,WYLDE,/team/8128/wylde,16,6,6,VALIANT,/team/10188/valiant,14,6,6
163,/214672/wylde-vs-valiant-challengers-league-france-revolution-split-2-qf,Ascent,131204,40:02,WYLDE,/team/8128/wylde,13,9,4,VALIANT,/team/10188/valiant,6,3,3
164,/211911/gods-reign-vs-reckoning-esports-challengers-league-south-asia-split-2-lr2,Pearl,130793,59:56,Gods Reign,/team/10147/gods-reign,5,2,3,Reckoning Esports,/team/1033/reckoning-esports,13,3,10
165,/211911/gods-reign-vs-reckoning-esports-challengers-league-south-asia-split-2-lr2,Ascent,130794,1:20:45,Gods Reign,/team/10147/gods-reign,13,4,8,Reckoning Esports,/team/1033/reckoning-esports,15,4,8
166,/220991/team-raad-vs-triple-esports-club-challengers-league-mena-resilience-lan-finals-ubsf,Haven,132997,41:53,Team RA'AD,/team/1471/team-raad,13,6,7,Triple Esports Club,/team/10634/triple-esports-club,7,1,6
167,/220991/team-raad-vs-triple-esports-club-challengers-league-mena-resilience-lan-finals-ubsf,Ascent,132998,46:04,Team RA'AD,/team/1471/team-raad,13,9,4,Triple Esports Club,/team/10634/triple-esports-club,7,4,3
168,/220990/team-falcons-vs-nasr-esports-challengers-league-mena-resilience-lan-finals-ubsf,Haven,132994,52:25,Team Falcons,/team/7969/team-falcons,9,4,5,NASR Esports,/team/1470/nasr-esports,13,7,6
169,/220990/team-falcons-vs-nasr-esports-challengers-league-mena-resilience-lan-finals-ubsf,Pearl,132995,52:49,Team Falcons,/team/7969/team-falcons,13,8,5,NASR Esports,/team/1470/nasr-esports,9,7,2
170,/220990/team-falcons-vs-nasr-esports-challengers-league-mena-resilience-lan-finals-ubsf,Lotus,132996,1:05:00,Team Falcons,/team/7969/team-falcons,14,8,4,NASR Esports,/team/1470/nasr-esports,12,8,4
171,/214690/ucam-tokiers-vs-team-queso-challengers-league-spain-rising-split-2-sf,Haven,131235,44:30,UCAM Tokiers,/team/4616/ucam-tokiers,5,1,4,Team Queso,/team/4538/team-queso,13,8,5
172,/214690/ucam-tokiers-vs-team-queso-challengers-league-spain-rising-split-2-sf,Split,131236,39:12,UCAM Tokiers,/team/4616/ucam-tokiers,6,4,2,Team Queso,/team/4538/team-queso,13,5,8
173,/211910/true-rippers-vs-reckoning-esports-challengers-league-south-asia-split-2-lr1,Bind,130790,1:00:12,True Rippers,/team/4733/true-rippers,7,2,5,Reckoning Esports,/team/1033/reckoning-esports,13,7,6
174,/211910/true-rippers-vs-reckoning-esports-challengers-league-south-asia-split-2-lr1,Lotus,130791,1:08:23,True Rippers,/team/4733/true-rippers,13,4,9,Reckoning Esports,/team/1033/reckoning-esports,9,1,8
175,/211910/true-rippers-vs-reckoning-esports-challengers-league-south-asia-split-2-lr1,Pearl,130792,1:30:06,True Rippers,/team/4733/true-rippers,15,5,7,Reckoning Esports,/team/1033/reckoning-esports,17,5,7
176,/206810/oresports-vs-mad-lions-challengers-league-north-america-decider,Pearl,129232,53:52,OREsports,/team/11329/oresports,13,7,6,MAD Lions,/team/11602/mad-lions,11,6,5
177,/206810/oresports-vs-mad-lions-challengers-league-north-america-decider,Lotus,129233,38:48,OREsports,/team/11329/oresports,6,5,1,MAD Lions,/team/11602/mad-lions,13,6,7
178,/206810/oresports-vs-mad-lions-challengers-league-north-america-decider,Fracture,129234,41:14,OREsports,/team/11329/oresports,13,8,5,MAD Lions,/team/11602/mad-lions,7,3,4
179,/206809/mad-lions-vs-disguised-challengers-league-north-america-elim,Bind,129229,41:18,MAD Lions,/team/11602/mad-lions,13,10,3,Disguised,/team/11197/disguised,6,4,2
180,/206809/mad-lions-vs-disguised-challengers-league-north-america-elim,Pearl,129230,47:14,MAD Lions,/team/11602/mad-lions,13,5,8,Disguised,/team/11197/disguised,10,3,7
181,/216236/galatasaray-esports-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lf,Fracture,131635,56:13,Galatasaray Esports,/team/4572/galatasaray-esports,12,9,3,Digital Athletics,/team/4669/digital-athletics,14,9,3
182,/216236/galatasaray-esports-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lf,Pearl,131636,40:33,Galatasaray Esports,/team/4572/galatasaray-esports,4,4,0,Digital Athletics,/team/4669/digital-athletics,13,5,8
183,/216236/galatasaray-esports-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lf,Haven,131637,40:14,Galatasaray Esports,/team/4572/galatasaray-esports,13,7,6,Digital Athletics,/team/4669/digital-athletics,7,6,1
184,/216236/galatasaray-esports-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lf,Split,133547,1:00:28,Galatasaray Esports,/team/4572/galatasaray-esports,12,10,2,Digital Athletics,/team/4669/digital-athletics,14,10,2
185,/214689/case-esports-vs-zeta-gaming-challengers-league-spain-rising-split-2-sf,Lotus,131230,54:13,Case Esports,/team/6149/case-esports,11,6,5,ZETA Gaming,/team/8258/zeta-gaming,13,7,6
186,/214689/case-esports-vs-zeta-gaming-challengers-league-spain-rising-split-2-sf,Split,131231,45:44,Case Esports,/team/6149/case-esports,13,6,7,ZETA Gaming,/team/8258/zeta-gaming,11,5,6
187,/214689/case-esports-vs-zeta-gaming-challengers-league-spain-rising-split-2-sf,Fracture,131232,49:20,Case Esports,/team/6149/case-esports,13,9,4,ZETA Gaming,/team/8258/zeta-gaming,11,8,3
188,/214689/case-esports-vs-zeta-gaming-challengers-league-spain-rising-split-2-sf,Bind,131233,32:51,Case Esports,/team/6149/case-esports,13,9,4,ZETA Gaming,/team/8258/zeta-gaming,5,2,3
189,/211909/gods-reign-vs-revenant-esports-challengers-league-south-asia-split-2-lr1,Haven,130787,1:00:11,Gods Reign,/team/10147/gods-reign,4,3,1,Revenant Esports,/team/8369/revenant-esports,13,4,9
190,/211909/gods-reign-vs-revenant-esports-challengers-league-south-asia-split-2-lr1,Ascent,130788,53:32,Gods Reign,/team/10147/gods-reign,13,5,8,Revenant Esports,/team/8369/revenant-esports,6,4,2
191,/211909/gods-reign-vs-revenant-esports-challengers-league-south-asia-split-2-lr1,Split,130789,59:20,Gods Reign,/team/10147/gods-reign,13,5,8,Revenant Esports,/team/8369/revenant-esports,7,4,3
192,/206808/turtle-troop-vs-oresports-challengers-league-north-america-winners,Lotus,129226,40:07,Turtle Troop,/team/11836/turtle-troop,13,7,6,OREsports,/team/11329/oresports,6,6,0
193,/206808/turtle-troop-vs-oresports-challengers-league-north-america-winners,Fracture,129227,44:07,Turtle Troop,/team/11836/turtle-troop,13,8,5,OREsports,/team/11329/oresports,9,7,2
194,/206806/turtle-troop-vs-mad-lions-challengers-league-north-america-opening,Bind,129220,48:56,Turtle Troop,/team/11836/turtle-troop,13,6,7,MAD Lions,/team/11602/mad-lions,5,5,0
195,/206806/turtle-troop-vs-mad-lions-challengers-league-north-america-opening,Fracture,129221,41:02,Turtle Troop,/team/11836/turtle-troop,13,4,9,MAD Lions,/team/11602/mad-lions,11,3,8
196,/213484/the-union-vs-00nation-challengers-league-brazil-split-2-gf,Bind,130986,50:24,The Union,/team/9447/the-union,13,6,7,00Nation,/team/11195/00nation,7,5,2
197,/213484/the-union-vs-00nation-challengers-league-brazil-split-2-gf,Fracture,130987,46:39,The Union,/team/9447/the-union,13,9,4,00Nation,/team/11195/00nation,10,8,2
198,/213484/the-union-vs-00nation-challengers-league-brazil-split-2-gf,Ascent,130988,36:37,The Union,/team/9447/the-union,13,9,4,00Nation,/team/11195/00nation,5,2,3
199,/206807/disguised-vs-oresports-challengers-league-north-america-opening,Pearl,129223,57:11,Disguised,/team/11197/disguised,10,3,7,OREsports,/team/11329/oresports,13,5,8
200,/206807/disguised-vs-oresports-challengers-league-north-america-opening,Ascent,129224,34:22,Disguised,/team/11197/disguised,3,1,2,OREsports,/team/11329/oresports,13,2,11
201,/216231/galatasaray-esports-vs-s2g-esports-challengers-league-turkey-birlik-split-2-playoffs-uf,Bind,131618,43:37,Galatasaray Esports,/team/4572/galatasaray-esports,13,4,9,S2G Esports,/team/9077/s2g-esports,8,3,5
202,/216231/galatasaray-esports-vs-s2g-esports-challengers-league-turkey-birlik-split-2-playoffs-uf,Ascent,131619,51:43,Galatasaray Esports,/team/4572/galatasaray-esports,11,5,6,S2G Esports,/team/9077/s2g-esports,13,6,7
203,/216231/galatasaray-esports-vs-s2g-esports-challengers-league-turkey-birlik-split-2-playoffs-uf,Haven,131620,45:35,Galatasaray Esports,/team/4572/galatasaray-esports,10,5,5,S2G Esports,/team/9077/s2g-esports,13,6,7
204,/220101/apeks-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-gf,Bind,132515,57:51,Apeks,/team/11479/apeks,12,6,6,FOKUS,/team/6882/fokus,14,6,6
205,/220101/apeks-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-gf,Pearl,132516,41:41,Apeks,/team/11479/apeks,13,4,9,FOKUS,/team/6882/fokus,7,3,4
206,/220101/apeks-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-gf,Lotus,132517,1:00:43,Apeks,/team/11479/apeks,14,5,7,FOKUS,/team/6882/fokus,12,5,7
207,/220101/apeks-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-gf,Haven,132747,34:07,Apeks,/team/11479/apeks,13,9,4,FOKUS,/team/6882/fokus,3,0,3
208,/216235/galakticos-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lr2,Split,131632,50:52,Galakticos,/team/4762/galakticos,10,2,8,Digital Athletics,/team/4669/digital-athletics,13,4,9
209,/216235/galakticos-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lr2,Lotus,131633,40:18,Galakticos,/team/4762/galakticos,4,4,0,Digital Athletics,/team/4669/digital-athletics,13,5,8
210,/213124/full-sense-vs-xerxia-esports-challengers-league-thailand-split-2-gf,Haven,130896,48:47,FULL SENSE,/team/4050/full-sense,13,7,6,XERXIA Esports,/team/7397/xerxia-esports,10,6,4
211,/213124/full-sense-vs-xerxia-esports-challengers-league-thailand-split-2-gf,Split,130897,1:05:02,FULL SENSE,/team/4050/full-sense,13,7,5,XERXIA Esports,/team/7397/xerxia-esports,15,7,5
212,/213124/full-sense-vs-xerxia-esports-challengers-league-thailand-split-2-gf,Ascent,130898,53:05,FULL SENSE,/team/4050/full-sense,11,6,5,XERXIA Esports,/team/7397/xerxia-esports,13,7,6
213,/213124/full-sense-vs-xerxia-esports-challengers-league-thailand-split-2-gf,Bind,130899,46:17,FULL SENSE,/team/4050/full-sense,8,5,3,XERXIA Esports,/team/7397/xerxia-esports,13,6,7
214,/211908/aster-army-vs-gods-reign-challengers-league-south-asia-split-2-ubsf,Fracture,130784,1:02:39,Aster Army,/team/12254/aster-army,13,9,4,Gods Reign,/team/10147/gods-reign,6,3,3
215,/211908/aster-army-vs-gods-reign-challengers-league-south-asia-split-2-ubsf,Bind,130785,1:16:42,Aster Army,/team/12254/aster-army,14,6,6,Gods Reign,/team/10147/gods-reign,12,6,6
216,/220100/les-petits-bouffons-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-sf,Fracture,132512,41:22,Les Petits Bouffons,/team/10190/les-petits-bouffons,6,3,3,FOKUS,/team/6882/fokus,13,9,4
217,/220100/les-petits-bouffons-vs-fokus-challengers-league-northern-europe-polaris-split-2-playoffs-sf,Haven,132513,44:31,Les Petits Bouffons,/team/10190/les-petits-bouffons,8,6,2,FOKUS,/team/6882/fokus,13,7,6
218,/213132/one-team-esports-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-gf,Haven,130922,1:00:01,ONE Team Esports,/team/10597/one-team-esports,13,6,7,Anti Eco Eco Club,/team/3179/anti-eco-eco-club,11,5,6
219,/213132/one-team-esports-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-gf,Pearl,130923,42:04,ONE Team Esports,/team/10597/one-team-esports,13,5,8,Anti Eco Eco Club,/team/3179/anti-eco-eco-club,6,4,2
220,/213132/one-team-esports-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-gf,Ascent,130924,34:13,ONE Team Esports,/team/10597/one-team-esports,13,5,8,Anti Eco Eco Club,/team/3179/anti-eco-eco-club,6,4,2
221,/213126/xerxia-esports-vs-made-in-thailand-challengers-league-thailand-split-2-lf,Ascent,130904,51:49,XERXIA Esports,/team/7397/xerxia-esports,8,4,4,Made in Thailand,/team/4210/made-in-thailand,13,8,5
222,/213126/xerxia-esports-vs-made-in-thailand-challengers-league-thailand-split-2-lf,Haven,130905,1:09:18,XERXIA Esports,/team/7397/xerxia-esports,16,7,5,Made in Thailand,/team/4210/made-in-thailand,14,7,5
223,/213126/xerxia-esports-vs-made-in-thailand-challengers-league-thailand-split-2-lf,Bind,130906,50:31,XERXIA Esports,/team/7397/xerxia-esports,13,6,7,Made in Thailand,/team/4210/made-in-thailand,9,3,6
224,/219750/fancy-united-esports-vs-lazy-challengers-league-vietnam-split-2-gf,Haven,131895,1:12:03,Fancy United Esports,/team/4330/fancy-united-esports,14,8,4,LAZY,/team/11275/lazy,12,8,4
225,/219750/fancy-united-esports-vs-lazy-challengers-league-vietnam-split-2-gf,Ascent,131896,40:09,Fancy United Esports,/team/4330/fancy-united-esports,13,9,4,LAZY,/team/11275/lazy,3,0,3
226,/219750/fancy-united-esports-vs-lazy-challengers-league-vietnam-split-2-gf,Pearl,131897,1:14:30,Fancy United Esports,/team/4330/fancy-united-esports,11,2,9,LAZY,/team/11275/lazy,13,3,10
227,/219750/fancy-united-esports-vs-lazy-challengers-league-vietnam-split-2-gf,Bind,133295,48:11,Fancy United Esports,/team/4330/fancy-united-esports,7,4,3,LAZY,/team/11275/lazy,13,5,8
228,/219750/fancy-united-esports-vs-lazy-challengers-league-vietnam-split-2-gf,Split,133296,47:43,Fancy United Esports,/team/4330/fancy-united-esports,13,9,4,LAZY,/team/11275/lazy,3,0,3
229,/219742/the-who-vs-koopa-troopas-challengers-league-oceania-split-2-regional-playoffs-lr1,Lotus,131877,58:43,The Who?,/team/10421/the-who,12,8,4,Koopa Troopas,/team/9727/koopa-troopas,14,8,4
230,/219742/the-who-vs-koopa-troopas-challengers-league-oceania-split-2-regional-playoffs-lr1,Haven,131878,55:26,The Who?,/team/10421/the-who,12,8,4,Koopa Troopas,/team/9727/koopa-troopas,14,8,4
231,/214831/dominatus-vs-boom-esports-challengers-league-indonesia-split-2-gf,Ascent,131379,39:25,Dominatus,/team/11293/dominatus,7,3,4,BOOM Esports,/team/466/boom-esports,13,4,9
232,/214831/dominatus-vs-boom-esports-challengers-league-indonesia-split-2-gf,Pearl,131380,55:04,Dominatus,/team/11293/dominatus,10,7,3,BOOM Esports,/team/466/boom-esports,13,9,4
233,/214831/dominatus-vs-boom-esports-challengers-league-indonesia-split-2-gf,Split,131381,51:01,Dominatus,/team/11293/dominatus,13,5,8,BOOM Esports,/team/466/boom-esports,10,3,7
234,/214831/dominatus-vs-boom-esports-challengers-league-indonesia-split-2-gf,Bind,131382,50:12,Dominatus,/team/11293/dominatus,7,1,6,BOOM Esports,/team/466/boom-esports,13,6,7
235,/181482/oasis-gaming-vs-naos-challengers-league-philippines-split-2-playoffs-gf,Haven,118493,40:47,Oasis Gaming,/team/3136/oasis-gaming,13,8,5,NAOS,/team/7031/naos,6,2,4
236,/181482/oasis-gaming-vs-naos-challengers-league-philippines-split-2-playoffs-gf,Fracture,118494,46:15,Oasis Gaming,/team/3136/oasis-gaming,9,7,2,NAOS,/team/7031/naos,13,8,5
237,/181482/oasis-gaming-vs-naos-challengers-league-philippines-split-2-playoffs-gf,Pearl,118495,50:09,Oasis Gaming,/team/3136/oasis-gaming,7,2,5,NAOS,/team/7031/naos,13,7,6
238,/181482/oasis-gaming-vs-naos-challengers-league-philippines-split-2-playoffs-gf,Bind,118496,53:54,Oasis Gaming,/team/3136/oasis-gaming,13,6,7,NAOS,/team/7031/naos,8,2,6
239,/181482/oasis-gaming-vs-naos-challengers-league-philippines-split-2-playoffs-gf,Lotus,118497,55:59,Oasis Gaming,/team/3136/oasis-gaming,10,4,6,NAOS,/team/7031/naos,13,6,7
240,/219741/funcrew-vs-xyz-challengers-league-oceania-split-2-regional-playoffs-lr1,Lotus,131874,47:39,Funcrew,/team/1319/funcrew,11,7,4,xyz,/team/10298/xyz,13,8,5
241,/219741/funcrew-vs-xyz-challengers-league-oceania-split-2-regional-playoffs-lr1,Haven,131875,53:02,Funcrew,/team/1319/funcrew,11,5,6,xyz,/team/10298/xyz,13,6,7
242,/219752/lazy-vs-tim-t-i-tr-challengers-league-vietnam-split-2-lf,Haven,131903,1:10:28,LAZY,/team/11275/lazy,10,5,5,Tim Tài Trơ,/team/10400/tim-t-i-tr,13,7,6
243,/219752/lazy-vs-tim-t-i-tr-challengers-league-vietnam-split-2-lf,Split,131904,50:17,LAZY,/team/11275/lazy,13,5,8,Tim Tài Trơ,/team/10400/tim-t-i-tr,8,4,4
