,Match_URL,Tournament,Team_1,Score_1,Team_2,Score_2
6944,/15387/vision-strikers-vs-feel-so-good-champions-tour-korea-stage-2-challengers-group-a,Champions Tour Korea Stage 2: Challengers,Vision Strikers,2,Feel So Good,0
6945,/15461/fav-gaming-vs-northeption-champions-tour-japan-stage-2-challengers-1-group-e,Champions Tour Japan Stage 2: Challengers 1,FAV gaming,6,NORTHEPTION,13
6946,/15375/boom-esports-vs-morph-impact-champions-tour-indonesia-stage-2-challengers-1-main-event-sf,Champions Tour Indonesia Stage 2: Challengers 1,BOOM Esports,2,Morph Impact,0
6947,/14291/paper-rex-vs-team-lz-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-lower,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Paper Rex,13,Team LZ,6
6948,/15455/lag-gaming-vs-novagis-gaming-champions-tour-japan-stage-2-challengers-1-group-d,Champions Tour Japan Stage 2: Challengers 1,LAG Gaming,13,Novagis Gaming,11
6949,/15217/ng-black-vs-aricat-esport-champions-tour-thailand-stage-2-challengers-1-main-event-qf,Champions Tour Thailand Stage 2: Challengers 1,NG.Black,2,Aricat Esport,0
6950,/15368/kpc-computer-studio-vs-griffin-e-sports-champions-tour-hong-kong-taiwan-stage-2-challengers-1,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,KPC Computer Studio,2,Griffin E-Sports,0
6951,/15395/rio-company-vs-spear-gaming-champions-tour-korea-stage-2-challengers-group-c,Champions Tour Korea Stage 2: Challengers,Rio Company,2,SPEAR GAMING,0
6952,/14292/team-smg-vs-orgless-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-lower-b,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team SMG,13,Orgless,11
6953,/15443/fennel-vs-blackbird-ignis-champions-tour-japan-stage-2-challengers-1-group-c,Champions Tour Japan Stage 2: Challengers 1,FENNEL,13,BlackBird Ignis,9
6954,/14536/alter-ego-vs-xcn-gaming-champions-tour-indonesia-stage-2-challengers-1-main-event-qf,Champions Tour Indonesia Stage 2: Challengers 1,Alter Ego,2,XcN Gaming,0
6955,/15431/first-gaming-vs-hexad-champions-tour-japan-stage-2-challengers-1-group-b,Champions Tour Japan Stage 2: Challengers 1,FIRST Gaming,13,Hexad,8
6956,/14290/team-600-vs-paper-rex-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-upper,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team 600,2,Paper Rex,1
6957,/15216/sharper-esports-vs-2red-champions-tour-thailand-stage-2-challengers-1-main-event-qf,Champions Tour Thailand Stage 2: Challengers 1,Sharper Esport,2,2red,0
6958,/15423/detonation-gaming-vs-ixa-champions-tour-japan-stage-2-challengers-1-group-a,Champions Tour Japan Stage 2: Challengers 1,DetonatioN FocusMe,13,iXA,11
6959,/14289/team-smg-vs-kingsmen-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-upper,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team SMG,1,Kingsmen,2
6960,/14633/sentinels-vs-soniqs-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Sentinels,2,Soniqs,0
6961,/14634/built-by-gamers-vs-beastcoast-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Built By Gamers,2,beastcoast,1
6962,/14635/xset-vs-spot-up-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,XSET,2,Spot Up,0
6963,/14636/nrg-esports-vs-spacestation-gaming-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,NRG Esports,2,Spacestation Gaming,0
6964,/14637/envy-vs-eunited-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Envy,2,eUnited,0
6965,/14638/kooky-koalas-vs-ghost-gaming-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Kooky Koalas ,1,Ghost Gaming,2
6966,/14639/luminosity-vs-noble-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Luminosity,0,Noble,2
6967,/14640/andbox-vs-pittsburgh-knights-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Andbox,2,Knights,1
6968,/14641/faze-clan-vs-team-basilisk-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,FaZe Clan,2,BASILISK,1
6969,/14642/version1-vs-renegades-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Version1,2,Renegades,0
6970,/14643/immortals-vs-rise-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Immortals,2,Rise,1
6971,/14644/tsm-vs-ez5-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,TSM,2,ez5,0
6972,/14645/gen-g-vs-complexity-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Gen.G,2,Complexity,0
6973,/14646/cloud9-blue-vs-seeker-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,Cloud9,2,seeker,0
6974,/14647/100-thieves-vs-time-in-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,Time In,0
6975,/14648/t1-vs-rice-and-meatballs-champions-tour-north-america-stage-2-challengers-1-ro32,Champions Tour North America Stage 2: Challengers 1,T1,0,rice and meatballs,2
6976,/14535/nxl-ligagame-vs-ethereal-champions-tour-indonesia-stage-2-challengers-1-main-event-qf,Champions Tour Indonesia Stage 2: Challengers 1,NXL LIGAGAME,2,Ethereal,0
6977,/15215/ex-full-sense-vs-foxy-araikordai-champions-tour-thailand-stage-2-challengers-1-main-event-qf,Champions Tour Thailand Stage 2: Challengers 1,FULL SENSE,2,Foxy Araikordai,0
6978,/14288/orgless-vs-zero-synergy-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-low,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Orgless,13,Zero Synergy,9
6979,/14287/wulf-esports-vs-team-lz-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-low,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Wulf Esports,5,Team LZ,13
6980,/15214/x10-esports-vs-suradech-gaming-champions-tour-thailand-stage-2-challengers-1-main-event-qf,Champions Tour Thailand Stage 2: Challengers 1,X10 Esports,2,Suradech Gaming,0
6981,/15366/five-ace-e-sports-vs-lightning-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-even,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,Five Ace e-Sports,0,Lightning,2
6982,/14534/bigetron-astro-vs-morph-impact-champions-tour-indonesia-stage-2-challengers-1-main-event-qf,Champions Tour Indonesia Stage 2: Challengers 1,Bigetron Arctic,1,Morph Impact,2
6983,/15365/cbt-gaming-vs-shi-shui-wen-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-event-qf,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,CBT Gaming,2,Shi Shui Wen,0
6984,/14286/paper-rex-vs-zero-synergy-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-u,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Paper Rex,2,Zero Synergy,0
6985,/15364/griffin-e-sports-vs-lp33-champions-tour-hong-kong-taiwan-stage-2-challengers-1-main-event-qf,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,Griffin E-Sports,2,LP33,0
6986,/14285/orgless-vs-team-600-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-upper-q,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Orgless,0,Team 600,2
6987,/14533/boom-esports-vs-kingslayers-champions-tour-indonesia-stage-2-challengers-1-main-event-qf,Champions Tour Indonesia Stage 2: Challengers 1,BOOM Esports,2,KINGSLAYERS,1
6988,/15363/kpc-computer-studio-vs-anti-eco-eco-club-champions-tour-hong-kong-taiwan-stage-2-challengers-1,Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,KPC Computer Studio,2,Anti Eco Eco Club,0
6989,/14284/team-lz-vs-kingsmen-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-upper-q,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team LZ,0,Kingsmen,2
6990,/14283/team-smg-vs-wulf-esports-champions-tour-malaysia-singapore-stage-2-challengers-1-main-event-up,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Team SMG,2,Wulf Esports,0
6991,/14607/nrg-esports-vs-headshot-percentage-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,NRG Esports,2,Headshot Percentage,0
6992,/14609/envy-vs-exotic-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Envy,2,Exotic,0
6993,/14617/faze-clan-vs-yfp-gaming-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,FaZe Clan,2,YFP Gaming,0
6994,/14601/sentinels-vs-interstate-95-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Sentinels,2,Interstate 95,0
6995,/14629/100-thieves-vs-lycus-empire-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,Lycus Empire,0
6996,/14623/tsm-vs-reformed-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,TSM,2,Reformed,0
6997,/14602/cloud9-white-vs-soniqs-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Cloud9 White,0,Soniqs,2
6998,/14605/xset-vs-rifle-crutchers-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,XSET,2,RIFLE CRUTCHERS,0
6999,/14613/luminosity-vs-waverunners-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Luminosity,2,Waverunners,0
7000,/14627/cloud9-blue-vs-cute-fat-boys-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Cloud9,2,cute fat boys,1
7001,/14619/version1-vs-able-esports-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Version1,2,Able Esports,0
7002,/14621/immortals-vs-slu-esports-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Immortals,2,SLU Esports,0
7003,/14625/gen-g-vs-ookers-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Gen.G,2,OOKERS,0
7004,/14631/t1-vs-brimstone-gaming-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,T1,2,Brimstone Gaming,0
7005,/14615/andbox-vs-resonate-champions-tour-north-america-stage-2-challengers-1-ro64,Champions Tour North America Stage 2: Challengers 1,Andbox,2,Resonate,1
7006,/14537/sentinels-vs-the-noah-aiello-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,Sentinels,2,The Noah Aiello,0
7007,/14540/soniqs-vs-admirals-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,Soniqs,2,Admirals,0
7008,/14553/envy-vs-vespa-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,Envy,2,VESPA,0
7009,/14561/luminosity-vs-1337-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,Luminosity,2,1337,0
7010,/14569/faze-clan-vs-south-east-movement-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,FaZe Clan,2,South East Movement,0
7011,/14581/tsm-vs-akuma-esports-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,TSM,2,Akuma Esports Black,0
7012,/14585/gen-g-vs-expandable-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,Gen.G,2,ExPandable,0
7013,/14593/100-thieves-vs-o-o-d-a-loopers-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,100 Thieves,2,O.O.D.A Loopers,0
7014,/14597/t1-vs-mhm-champions-tour-north-america-stage-2-challengers-1-ro128,Champions Tour North America Stage 2: Challengers 1,T1,2,mhm,0
7015,/15305/team-vitality-vs-acend-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Team Vitality,0,Acend,2
7016,/15307/funplus-phoenix-vs-ninjas-in-pyjamas-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,FunPlus Phoenix,2,Ninjas in Pyjamas,1
7017,/15308/alliance-vs-team-heretics-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Alliance,2,Team Heretics,1
7018,/15306/opportunists-vs-guild-esports-champions-tour-europe-stage-2-challengers-1-qf,Champions Tour Europe Stage 2: Challengers 1,Opportunists,2,Guild Esports,0
7019,/14864/more-esports-vs-1907-fenerbah-e-esport-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,MORE Esports,0,Fenerbahçe Esports,2
7020,/14865/otherside-vs-futbolist-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,OtherSide,0,FUT Esports,2
7021,/14866/bbl-esports-vs-kafalar-esports-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,BBL Esports,1,Kafalar eSports,2
7022,/14867/oxygen-esports-vs-anatolia-esports-champions-tour-turkey-stage-2-challengers-1-qf,Champions Tour Turkey Stage 2: Challengers 1,Oxygen Esports,2,Anatolia Esports,0
7023,/14945/aim-attack-vs-gambit-esports-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,Aim.Attack,0,Gambit Esports,2
7024,/14947/one-breath-gaming-vs-gmt-esports-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,One Breath Gaming,1,GMT Esports,2
7025,/14944/crow-rowd-vs-team-singularity-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,CrowСrowd,1,Team Singularity,2
7026,/14946/forze-vs-divinity-champions-tour-cis-stage-2-challengers-1-qf,Champions Tour CIS Stage 2: Challengers 1,forZe,2,Team Divinity,0
7027,/14827/klatwa-vs-team-vitality-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,KLATWA,1,Team Vitality,2
7028,/14828/acend-vs-giants-gaming-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Acend,2,Giants Gaming,0
7029,/14829/lasagna-beam-vs-opportunists-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Lasagna Beam,0,Opportunists,2
7030,/14830/guild-esports-vs-team-liquid-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Guild Esports,2,Team Liquid,0
7031,/15301/volvo-peek-vs-funplus-phoenix-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,volvo peek,0,FunPlus Phoenix,2
7032,/15302/ninjas-in-pyjamas-vs-wave-esports-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Ninjas in Pyjamas,2,Wave Esports,0
7033,/15303/alliance-vs-fnatic-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Alliance,2,FNATIC,0
7034,/15304/rix-gg-thunder-vs-team-heretics-champions-tour-europe-stage-2-challengers-1-ro16,Champions Tour Europe Stage 2: Challengers 1,Rix.GG Thunder,0,Team Heretics,2
7035,/15271/1907-fenerbah-e-esport-vs-stanbul-wildcats-champions-tour-turkey-stage-2-challengers-1-ro16,Champions Tour Turkey Stage 2: Challengers 1,Fenerbahçe Esports,2,İstanbul Wildcats,0
7036,/15273/futbolist-vs-arbalest-champions-tour-turkey-stage-2-challengers-1-ro16,Champions Tour Turkey Stage 2: Challengers 1,FUT Esports,2,Arbalest,0
7037,/15274/search-ng4org-vs-bbl-esports-champions-tour-turkey-stage-2-challengers-1-ro16,Champions Tour Turkey Stage 2: Challengers 1,Searchıng4Org,0,BBL Esports,2
7038,/14929/valorantexec-vs-crow-rowd-champions-tour-cis-stage-2-challengers-1-ro16,Champions Tour CIS Stage 2: Challengers 1,ValorantEXEC,0,CrowСrowd,2
7039,/14931/tyeasy-vs-aim-attack-champions-tour-cis-stage-2-challengers-1-ro16,Champions Tour CIS Stage 2: Challengers 1,tyeasy,1,Aim.Attack,2
7040,/14936/smaracis-esports-vs-gmt-esports-champions-tour-cis-stage-2-challengers-1-ro16,Champions Tour CIS Stage 2: Challengers 1,SMARACIS eSports,1,GMT Esports,2
7041,/15189/tarren-mill-vs-alliance-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Tarren Mill,0,Alliance,2
7042,/15181/lasagna-beam-vs-yendez-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Lasagna Beam,2,Yendez,0
7043,/15178/team-vitality-vs-g2-esports-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Team Vitality,2,G2 Esports,1
7044,/15187/ninjas-in-pyjamas-vs-ldn-utd-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Ninjas in Pyjamas,2,LDN UTD,0
7045,/15191/team-finest-vs-rix-gg-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Finest,0,Rix.GG Thunder,2
7046,/15179/acend-vs-megastitut-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Acend,2,Megastitut,0
7047,/15182/homeless-vs-opportunists-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,HOMELESS,1,Opportunists,2
7048,/15183/guild-esports-vs-animel-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Guild Esports,2,animel,0
7049,/15188/wave-esports-vs-illuminar-gaming-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Wave Esports,2,Illuminar Gaming,0
7050,/15190/honk-vs-fnatic-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,HONK,0,FNATIC,2
7051,/15192/team-heretics-vs-entropiq-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Team Heretics,2,Entropiq,1
7052,/15180/giants-gaming-vs-heet-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Giants Gaming,2,HEET,0
7053,/15185/linstitut-vs-volvo-peek-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,L'institut,0,volvo peek,2
7054,/15177/ftw-esports-vs-klatwa-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,FTW Esports,1,KLATWA,2
7055,/15184/team-liquid-vs-saw-champions-tour-europe-stage-2-challengers-1-ro32,Champions Tour Europe Stage 2: Challengers 1,Team Liquid,2,SAW,0
7056,/15146/patchwork-vs-team-vitality-champions-tour-europe-stage-2-challengers-1-ro64,Champions Tour Europe Stage 2: Challengers 1,Patchwork,1,Team Vitality,2
